Date,Total_Visits,Unique_Visitors,Page_Views,Sessions,Session_Duration,Bounces,Exits
2023-01-03,4216,3329c5a3dfdd162cd8e3d6bcc4500b63,5497,4178,878.25,1546,1028
2023-01-04,4136,546823300c85d05e0d4539cea6d20df8,11254,4088,737.48,1306,2330
2023-01-05,4318,25f51f127659ffebcf1415c61ccb0fce,5640,3758,797.83,1621,1615
2023-01-06,3782,cb505cea171d14817b43138945e384b2,6387,3244,874.34,686,776
2023-01-07,8657,df64c93808e1e0fc81356568d3747352,12005,7807,627.03,2502,3270
2023-01-08,5920,cb1953313c515bc1795c1ab63aef9d8f,10252,6901,831.14,3034,1351
2023-01-09,7324,56c37e55e2cdb869c379418608a32091,9982,6190,785.05,2208,1964
2023-01-10,7327,aa468c6331fffe489b27d9c7ca7ae742,17602,8081,779.59,2949,2529
2023-01-11,9417,fb69eb0b9d3e39572fb29c642f0de9be,13560,10387,687.76,2380,2991
2023-01-12,1776,338cd4c66a0040047cab5e95db031531,4854,1996,805.17,478,1027
2023-01-13,6208,cfd23c05587bc9fe7d753022cf58977e,16581,7168,838.44,2889,2918
2023-01-14,1687,5ab7fdda27f6a25276d3a63cca48d36a,2065,1527,633.86,614,563
2023-01-15,1529,7b5f456b69484f3aa813e2b82b7548d8,4300,1360,760.06,671,997
2023-01-16,6067,d87c978131fa90305f21f6368961af17,7596,5983,630.38,2474,1855
2023-01-17,9080,d878818848686589ca17e08bb3bd2de0,14812,8226,861.77,2862,1927
2023-01-18,6518,ec0a88f7100b2a60f904fcae62cd510f,8201,7128,752.29,3259,2268
2023-01-19,3153,d79cf39ea10397d1c544bf052ea0f1fb,5689,3324,842.39,769,759
2023-01-20,7094,17094ed9cbd9b5c44f236a89ea7d1027,15074,8158,710.43,2731,2179
2023-01-21,7974,de0f22b62ebf3ec85ed203c34124dc54,21003,6643,637.52,1900,2638
2023-01-22,5774,3357776c638b4f24caa4862ff6fc87c8,10441,6732,612.45,1557,1963
2023-01-23,8692,35dbf2641ca3e03ba0c16027aca031c7,21468,7973,684.45,3421,5958
2023-01-24,4103,dbe6100137483df244da1401d421df2b,6308,4087,673.27,1443,949
2023-01-25,3440,5d0267881f0efd1672f56a0b85104b72,8775,3355,768.11,1231,1533
2023-01-26,5135,5ca24c08606256dc0f247a11a7cde9df,8343,5669,606.52,1833,2246
2023-01-27,8124,72d744596cd265c203baa068fa7afb1b,11847,7865,756.17,2659,2648
2023-01-28,6201,503b0ea64a78411b568fdb770fa9eda3,9510,7301,717.53,1714,2380
2023-01-29,1844,7d8cac73fe4f2bb2172785bec5ed8031,2817,2140,773.14,860,402
2023-01-30,1446,b74fa9cb3beb84db57dc3564333c2c6d,3070,1661,810.73,547,746
2023-01-31,4915,847f8b986d476a7348f254f6306ae570,13371,4072,790.23,1812,1945
2023-02-01,4109,133559e3767843821b1ccc374a0d93f2,5519,4691,895.39,1214,1641
2023-02-02,2234,8625ee7e50e4981f9d84ea06b5fad68a,5523,2485,641.48,650,1170
2023-02-03,7587,5ad51a307f8f228c308677bfa2a1afd9,18040,6383,728.92,2513,4313
2023-02-04,1226,b19dcb74cc524ecd6a32f3006afd12fa,3396,1033,727.45,468,420
2023-02-05,5143,75cb628ea9c67536e501d830438843cd,8431,4322,725.12,1476,1265
2023-02-06,8185,4a761b28d2fcd7d19c1fadd015abc4f2,16453,6585,799.14,2753,2105
2023-02-07,6558,c64d84722a8511059e2622887bc373ce,18798,6685,746.95,3341,3346
2023-02-08,1186,03a0c6a10d6ea553abf248e263e375dd,2832,1410,755.23,701,444
2023-02-09,3535,0e6a9d329d0591d63aa2087a94ea34e5,6715,3448,729.71,1459,1655
2023-02-10,2932,bc46862f92193872319bfbbc9c05ff63,4211,2979,897.51,1257,512
2023-02-11,3032,de4ab26e23296cb117536ecfaad7b744,5070,3599,878.27,987,1269
2023-02-12,2252,8a24b4607aa883dd1ccf7590506bcfbe,5058,2031,692.32,914,552
2023-02-13,6509,7a2172e578e1fd2925cceb635fd61214,16224,7442,633.48,2392,2278
2023-02-14,6074,d37931641feee0af5e928bfdbf674c12,8649,6186,851.93,3022,2234
2023-02-15,2881,060f9488338d01d8ec2e03addfd5b460,6566,2961,899.15,664,1632
2023-02-16,1269,f7bf2ae218cbae473a264269fb943fea,2779,1189,687.78,393,542
2023-02-17,2630,593afcb0eefb7cf026751d2d0d50b246,5589,2694,707.34,988,614
2023-02-18,5405,a4b301fce918a62850f61226efb23107,13200,4482,882.49,1441,2930
2023-02-19,7139,49d1dfb1ab0cecd5a2b27adef64176fc,19328,7894,813.34,2077,3505
2023-02-20,2574,31a524ac9dd355e475c7a16a6f07e39e,4585,2352,688.69,888,748
2023-02-21,2695,83888073d5ccf831123fc42ee55b77fd,7546,3112,774.31,1328,1721
2023-02-22,4258,407b5442e9f2ac7f14d024799d320f65,6340,4032,883.27,1586,1187
2023-02-23,4262,67d143a68dc2b7428dac30b596cf23d6,6441,3653,843.54,987,763
2023-02-24,2445,d1966bf472122b490e7f36b5aca74f71,4108,2636,822.55,1105,1163
2023-02-25,7263,f9684b2251a7e0cb4c982de1b9136a0f,10278,6288,821.1,1742,2628
2023-02-26,9411,a1afc6cf086e151d313e77d5901e75a4,15194,10365,653.41,2618,1690
2023-02-27,1052,42fe85b5d2177a6205ef3d14c7d83c29,1463,1248,847.4,508,300
2023-02-28,6570,2f2994a5e192ff17c195afc5ec122942,17602,7304,682.84,3307,2053
2023-03-01,8579,76ad438bfb7732400b0b6814dd51b1af,12440,6940,879.11,2390,3327
2023-03-02,2666,614d5edb85fc30f8dec92b69e1ed06d9,6785,2772,709.39,996,1510
2023-03-03,7901,c568a35d827b1a4f38917c1b80cd953c,10162,8518,857.3,2477,1366
2023-03-04,3785,4f1bed7623e102511854c0b16f3d6259,11004,4277,679.87,1490,1146
2023-03-05,1719,d9ef2abfc95e96be84692956c823c268,4263,1413,754.36,338,453
2023-03-06,9597,2e311e3b24e93d42e56acf2a20567f6a,11633,9520,632.07,4634,2343
2023-03-07,7855,114a19aa6f53b4c4f037bcc517b40604,20226,7966,798.04,3505,4993
2023-03-08,3294,c735d3a0c59078a73722fc3a0b513a8d,7000,2858,850.82,1144,869
2023-03-09,9263,7721f2145fd80657e6c2a3ab2083812b,24110,8605,815.53,3110,3478
2023-03-10,5482,56243c15dfaaaa0ef9ed369643b2aa47,11734,5350,756.98,2341,1941
2023-03-11,1698,0f406538ee3fb37f92d5a03fd7076279,3996,1924,613.53,670,574
2023-03-12,8243,00201806754a58f0075496ca1f09347f,21558,9658,880.03,2800,3843
2023-03-13,6918,74b3eaf29618b35266b9cacdb514c332,13346,7273,811.65,1804,2828
2023-03-14,1348,aaa24268b78123d8db8855b236ab723d,1624,1291,823.76,509,384
2023-03-15,6374,37e49c9bd0bb7e40eb68f1fa45723ef9,17400,5746,838.4,2751,5094
2023-03-16,8869,645035d3206a6123b2c3ca4338896709,16723,10579,824.32,2603,4785
2023-03-17,1307,f2cc7383a68baed7ad997caef211fff7,2735,1559,732.33,396,585
2023-03-18,4416,8bd99c36262cc12701c082739ed75661,5360,5166,820.09,1705,1323
2023-03-19,5820,ded8b1ddd30503ead7c1e3e706bb8749,12139,6485,787.51,2866,3522
2023-03-20,4558,63d3af1aa80b84ec31cf5fd68c9998ae,13563,4240,856.2,1221,1582
2023-03-21,5478,9531bdd058ff7684a9abbc3023a95fe0,9317,6172,840.74,1704,942
2023-03-22,7531,636e3fc962f341ebc3fa01eb1f0bac25,14397,7256,612.41,2800,1525
2023-03-23,5620,9c5203c22ce654e4e0c29dffd4a59670,13695,5230,713.67,1886,2912
2023-03-24,3985,75af11cb31ec7ff4410de1770a7f5e49,10626,4375,610.41,954,2683
2023-03-25,9112,c4668c62666a444a86d6396a60a8594d,17780,7579,630.62,1701,3083
2023-03-26,9467,66a7eba2b8f685b471edb9fc7371aedd,16637,7757,780.42,3047,3478
2023-03-27,3547,317209307ea0a0b7612a55518d555f94,10244,3473,862.15,1179,2082
2023-03-28,1336,708f8474172fe21ae2734d59a278535a,3231,1306,635.95,642,384
2023-03-29,3979,6d5b218af23106336ef517a7a38b0fce,5627,4608,735.33,1859,924
2023-03-30,4968,d424f1f8c43bb9aa6e290f76d6862f97,6577,4225,873.26,857,683
2023-03-31,1910,d456eacf1f9c35a9c7f4401c3e64e2ce,3954,1622,844.29,558,483
2023-04-01,2996,5cb54aa9b74b0bbbcb14534977f9b896,4782,2573,755.9,834,1254
2023-04-02,4129,79cc921da62f80d3ded3f777fc4a1622,6842,3352,831.47,777,1819
2023-04-03,6447,d81653ce2614b947693e53b619c42e50,17921,5342,756.81,2548,4666
2023-04-04,7129,6cf59fc00978d8d2d4dbae7fcc3353ab,9704,7584,647.43,3348,2381
2023-04-05,6850,ec94c537832f82d954ee194c68acd014,17040,6662,637.42,1792,4407
2023-04-06,5204,65df7b829392c28cce51b5e518f6cb06,8784,5752,656.51,1592,2057
2023-04-07,8446,a12e18013ae9be629d9b736052d4fd4f,21694,10110,705.28,2119,5075
2023-04-08,9519,cb58f6c1950afb6cd109bbf2eb3d49ba,23800,10124,879.16,2926,5556
2023-04-09,1314,8775f6d1d76ed9888c2ebff76e72b045,1594,1077,839.9,404,323
2023-04-10,2134,27c12799d54709d96680e5c5df8be0e5,4516,1796,729.84,586,779
2023-04-11,5876,23fae2a9f622a2459a462212aa59b224,8524,6771,747.92,3323,2097
2023-04-12,9102,e4384d3045dee678a90baab27a149533,25114,9202,679.68,1995,4011
2023-04-13,9347,5c7c621db2e5cbc768f467e05eaa3965,25880,10561,811.31,3986,5398
2023-04-14,6592,958bdc1773a2d61e20f62da43b5ca8a1,12874,7532,840.83,3445,2403
2023-04-15,2724,6860ea3807691354e762e72339e7fa4e,5447,3189,671.67,1098,846
2023-04-16,4343,387449c9f432224fe9d372658e9e4bed,7582,5124,612.55,1029,2236
2023-04-17,1886,3c020a89b376d0d4da21736a8132af9b,4695,1927,787.17,525,712
2023-04-18,1721,40e71169acdb1d6d84693fd0e5124240,3176,1611,768.75,478,514
2023-04-19,8678,4526685a285973cf67fbc546aa83ed7e,14596,10281,720.64,5035,1931
2023-04-20,4357,5637403f2408f2f90bf1ece5955e5965,8618,4439,793.17,2102,2280
2023-04-21,1870,7cfb47789cc976218aa38ed577119ca2,2551,1544,765.18,748,554
2023-04-22,7751,0a65ba9f6f0552bb010ce0a506a06136,19717,8193,675.17,3668,4389
2023-04-23,1497,ab2f7e03980d608da0d1f012e792967f,1830,1549,719.32,473,483
2023-04-24,2756,528bf740503a96a91f9bbc4a58f5af3a,6504,3192,728.43,1506,1096
2023-04-25,2117,2094574b201a0a8993558373931acd2b,3237,2246,864.07,1111,449
2023-04-26,3828,c8f71e1bc1c4fdb8a7fc0c38fe579aca,6194,3596,888.27,1097,865
2023-04-27,2647,ca4f226be5139211b883beb7173a689a,6204,3140,867.9,873,1529
2023-04-28,7992,bd508d34cba2f8f6e540c09b198a7f6e,23874,8956,815.75,3260,5319
2023-04-29,7771,a051dc4fa4507db90cb6b1135e5faf42,20203,8176,775.5,2094,2854
2023-04-30,1142,83045aebb197ee33cc548a3018776df2,1834,1047,806.78,219,236
2023-05-01,3761,6d261f0490f5751ebecc8b2a08e82e6e,5704,3570,881.73,1727,708
2023-05-02,4435,93f3b449c67750490b12d960ecf5733c,12237,4736,675.0,2262,2760
2023-05-03,7622,7b402e520b1e012ec325dd33c2c717b1,15240,6317,760.54,1571,1524
2023-05-04,8069,16f95ec93f83c7df20c8033ab8f1c065,11673,7283,806.88,2347,1210
2023-05-05,5512,eb4fd99c4229ee5b5f4f516e1365a298,15168,5983,803.77,2688,2698
2023-05-06,2848,8d3325dbdfe9cfd337941ab9cc98e4fb,7601,2825,675.68,1125,1811
2023-05-07,3696,40953cb98a1da18382431a622e475a08,10980,3551,776.02,1130,2624
2023-05-08,2717,5a57d3b4b7bd101a581134fafcebb1e5,7709,2338,838.77,989,1434
2023-05-09,4072,9cbe2d17b3093c02c2926c8dcac6f341,11129,3977,742.52,1865,2651
2023-05-10,3786,996ff5a4794fde7ad094478a112ae02e,4901,4195,837.99,2005,1000
2023-05-11,4791,d58b392a5ba55a50a9cc5d23836577f2,6649,4338,707.96,1360,1964
2023-05-12,4871,8252acd993c9c47ff3767962d7854ab7,10833,3907,881.63,984,1435
2023-05-13,2806,e6ebb15d2a99a1fb4feb496b3300ce63,6051,2995,760.18,1419,1332
2023-05-14,2504,0175d57ff91233edf6b8318e5c646da4,5068,2977,778.78,678,1004
2023-05-15,4308,7476ca45334bfc266e4384c65d6f0f9c,8246,4492,609.41,1870,1145
2023-05-16,8117,8527393cfe354f57d29c0e424f1f64b5,16040,6882,651.08,1666,4010
2023-05-17,6048,908de066f3fef8eacfd57cb29b07bb3f,13455,5614,789.88,1778,2086
2023-05-18,9263,5b7e7ae247289e1cb5445825e2d52334,11150,10625,725.96,3436,1966
2023-05-19,2690,b0f1cd2de0c233df2227c42a9cee67c6,4490,2402,752.45,594,785
2023-05-20,4303,9148e6c47caea0ae627e2bca74c1f5a6,9177,4488,618.89,2140,1366
2023-05-21,4113,01e8f194a524a06c457b8c989501574e,10282,3952,850.24,793,1913
2023-05-22,8850,6a1e50a6a5bb76c629217bfb2f0731c7,13394,7815,835.35,3658,2607
2023-05-23,7416,4bd6cac6cf5d93f941721c207558e4d2,16199,8345,655.61,3881,4031
2023-05-24,2504,429ae64d24d8164fe8cc285a2d7c822b,6225,2747,790.3,810,1575
2023-05-25,9924,5bea7f2c157ff0d6b2e667df6599d86e,19851,10565,845.49,4345,2614
2023-05-26,4924,b37aade5f87a0ebdcfafc4832068063b,6148,4404,792.26,1215,1343
2023-05-27,9615,4afbe3bfb4c52c7d0d9c64cd1a94ae93,19313,8068,693.12,3450,5393
2023-05-28,5485,985172a265b2cf7ddb958fc8c7903632,9508,5652,796.83,2081,1157
2023-05-29,9100,ed8323520642da9e9d44356814036ba4,26147,9295,663.14,2696,5087
2023-05-30,9684,87f28c8ab81ed72dbe8d191691b34712,13792,8476,695.48,2713,3449
2023-05-31,1191,83d4298abd55d6d26eba42b879de6dd2,2827,979,672.02,398,628
2023-06-01,9690,f52db3da0b5415ae5f42c70a96730a94,12547,8064,767.08,3805,1507
2023-06-02,5917,6fee967c220ede49d39596edad4f0175,11852,7083,632.47,1694,2125
2023-06-03,6831,9e913849e649d78fc356c46c83d8031d,15008,7605,879.99,2824,3023
2023-06-04,5322,0e58d768c2d229b73a3cd4d32cca14db,9240,6220,700.05,1717,2764
2023-06-05,7999,d4f7684cfad39216b5321ed94e9d7382,16151,7023,665.69,3093,2192
2023-06-06,8282,d889b90dda9d010c84f41b16e423b7ee,12376,9807,748.96,2168,3669
2023-06-07,2874,823fbfe2fe1fe6bae0e605a17a2ba26e,5022,2463,683.1,1001,880
2023-06-08,5763,636da6c70aa2c4d8007595e921fdddf4,13358,5783,760.47,1460,1871
2023-06-09,9464,eba02aefa08186da241533d2f22b5c8d,16498,10712,704.55,4058,3016
2023-06-10,2051,2c70f082d1fd84f6875b12deef336e3a,5782,1927,639.62,868,1288
2023-06-11,8538,5fff9ba7b93d88a118f5b57558b9dfe8,19903,8281,679.77,3532,2840
2023-06-12,8411,cc114f73695377c53724e45e773e6e00,16734,7160,731.53,3049,2648
2023-06-13,7320,54091d4cc19d5313525bc0b3fce4ecaa,9294,6215,609.09,2208,2518
2023-06-14,3105,c7a935b74ebef8d4ab1568701848c648,6517,3253,831.19,1520,1954
2023-06-15,1307,8e07fe05009e2449f01e705ad79b1c65,3367,1398,786.55,526,551
2023-06-16,8737,1f0291eb7b43b316a4bb3b5b1db07f7b,14660,9706,780.41,4612,1902
2023-06-17,4359,f19dfcc2bb6b038a56b7eeb6fedd0463,11560,4457,763.81,1622,2990
2023-06-18,4176,1b9fd41ce1043344907fca3a865c2b6b,6903,4419,777.09,1554,1519
2023-06-19,2251,a4f375544584f9797dd5d7702f32ec46,6038,1812,880.4,483,725
2023-06-20,6366,41128bdfa64c654255a3014c464a9d7e,8616,5505,602.57,2000,2493
2023-06-21,2517,ca4b7ab6d99bfd264fc7ea914a44f8fe,6944,3005,614.34,727,802
2023-06-22,7226,02cfbc79498f00573287e57690f50cb7,15164,6000,657.45,2765,3412
2023-06-23,6305,88ca3660e78cfe5f4f225652c0a12732,10931,6755,650.19,2721,2019
2023-06-24,6869,47ccabd0450c87de56fb3a7e0b0f77e4,11520,5979,654.36,2978,2434
2023-06-25,9039,3d375d1e9c0291362a399d34b8e0522b,17875,9822,801.58,2235,2549
2023-06-26,5891,8e06c16d24e1d0fc56303d56c6243cb7,17662,6376,737.84,1735,4197
2023-06-27,5992,5ebdfe79f5c608736506f6c42d310997,9566,5354,897.53,2480,2792
2023-06-28,2961,93d321cb5c85eb6d6af42714f554d4ce,4103,2688,668.07,856,786
2023-06-29,3863,259e240e77e49fc651f50b9118a9d78b,8703,4102,693.25,1394,1780
2023-06-30,7603,754f280e5d03962b71d77bcf8b7e256c,15809,7268,895.27,3330,2339
2023-07-01,5567,ce0d2c859d7654529a0eec714e207d7f,11933,4886,849.53,1742,3321
2023-07-02,7513,aac84ccee1b55766529bf7604618663d,18034,8209,740.94,2118,5306
2023-07-03,5005,d58b392a5ba55a50a9cc5d23836577f2,8412,4312,766.38,2016,2164
2023-07-04,1183,c1159b07f905f1a9b0702901d6251b4b,3358,1351,852.95,282,700
2023-07-05,8755,1111d4ea9a0f7ea0a32636e73c837a7f,17371,8806,744.29,4126,5061
2023-07-06,4358,e62612a357176217af39a65eed285d00,6242,3670,661.81,789,816
2023-07-07,7615,fee449d12b95ac8dca2ef5a8e30ddd13,19312,8206,848.53,3280,3779
2023-07-08,7797,ab2f7e03980d608da0d1f012e792967f,18382,7856,761.33,1740,3814
2023-07-09,9728,636d7d5e7cce28ad60aef7a20a5aca23,17202,8942,645.91,3682,3412
2023-07-10,8678,2c01dc3ee616a62a57ce475313e5ec74,20121,8409,751.68,1767,5241
2023-07-11,6698,73740a690a6bd1ee80b9f31af909cd98,10688,6157,723.96,2787,2501
2023-07-12,2273,e6546fb300a3522bff4adf1b0322e2d9,4547,2057,863.05,699,569
2023-07-13,7653,f85abccc213430be403040d966f74b4f,21573,6623,637.82,1510,3652
2023-07-14,2096,f4b15efddc2f591cad6fb9e000dcb4f9,3018,1980,862.56,816,506
2023-07-15,9002,502e15f56abd549928f54a33a1e0b6ab,17068,8105,753.66,2810,3637
2023-07-16,5247,7097d6b75f8a7a5ac2d25a53f62790ef,14051,5631,721.31,1449,2224
2023-07-17,6314,6eb5953f60aaaf011ba0c2264792c667,18595,6778,648.59,1387,2295
2023-07-18,4354,fb6aae1f674e37ae1861d83bb1048b0e,8782,4357,810.25,1417,2026
2023-07-19,1270,2802f7fa32ae53bb778ede48b74d5e01,2683,1411,878.04,318,724
2023-07-20,2186,17d71dc28ab8795443817c6220357452,4874,2484,712.61,567,1395
2023-07-21,7305,a11325410be5990954764ff9f613fca9,21025,7538,672.48,2112,6192
2023-07-22,3398,10d807514a3f5e640eb2c95ec3d707d2,9326,3559,766.46,1385,2389
2023-07-23,7995,0d9df16e6d86c5b1d880fb1585a6ce2b,12049,7300,838.86,2620,1541
2023-07-24,8299,995a73a1e155536943b54b0dfedfb57c,16483,9609,601.13,2120,4460
2023-07-25,5182,421bf96f3b6ed8120e15c4aa5bda2140,10546,4195,789.41,2058,1898
2023-07-26,3230,c98fd7cad0e9d30a08d36f635b68cdad,8463,3034,778.95,1414,2081
2023-07-27,7511,f075baa4a2712288459b8737cee35af0,17164,8177,695.45,2271,3540
2023-07-28,1128,5611bed5f623abdef86ed0375285fa6e,2681,938,735.43,222,712
2023-07-29,4672,2cdcf33ae8d64ce7ef933f6060ae78ea,14000,4079,674.09,1969,2591
2023-07-30,5765,49633288bd354905fae758023ac2817e,7695,5970,836.97,2020,864
2023-07-31,4970,1e7ed614dd2904787409fb167cf666f8,7959,5089,790.36,1492,1682
2023-08-01,8545,938242481dec79270cda01c1123aa730,16527,9361,759.81,3249,2218
2023-08-02,6552,0a4258642c2726e56866aad7b1085ffe,11964,7371,717.76,3183,3506
2023-08-03,1627,08ce900cc12876524306bf0ca59a459d,2015,1385,687.42,347,414
2023-08-04,7589,cc12b6f2d31918216c9ca56776de2b0c,10360,6126,846.82,2636,2183
2023-08-05,3044,663ee11b32e78c62305d8c8dd3955e99,7383,3274,735.42,1391,2078
2023-08-06,3341,ea614653b08086aa440ef518f38fd90c,9297,3075,750.43,1112,2091
2023-08-07,6884,6af262fecc92171f34b039ec2dd054dd,14632,7230,756.25,3324,2349
2023-08-08,9185,f7600a14b38bda4ac296b028a7b6c114,19936,7901,734.51,1893,3174
2023-08-09,1249,54a817478ff789d486aba5e34e4ed5ac,2072,1233,676.83,467,415
2023-08-10,3925,da6f1e6d3c7e0327913880caaa4b4c98,10135,3931,636.1,1316,2770
2023-08-11,6043,7107a5cb36ca347fba5485f7bed9b677,15429,6248,629.56,2041,3995
2023-08-12,1974,ee2448ed75c1d1a977881d077a384a40,4459,1984,827.24,547,1304
2023-08-13,8192,8eb9fab8d39bc6474366178f9ac3ed71,12966,8177,667.06,2548,1483
2023-08-14,3672,7bcd38a5382f2e735ea0e45da817ad16,5047,3426,616.7,796,775
2023-08-15,8279,2b5246b81fe99647628d2d0c3be19665,10892,6858,839.26,1889,1263
2023-08-16,8531,3f7ed3fc14a2e6182a438a90592c8638,19338,7130,646.22,2007,4838
2023-08-17,9662,ccf84daba2706de96176a322b826afe6,25943,9406,787.54,3914,3325
2023-08-18,2987,b97fb53850eaa663ce6f4d90d8381531,8199,2814,701.59,603,983
2023-08-19,1090,c93138455fdb0bf6d6093412a9e3a446,2217,1097,637.94,433,470
2023-08-20,9721,1bf01a200a9bf3c837231dda1a8b9920,25388,8962,724.34,2387,4628
2023-08-21,5059,b9c0327ff18fd93d44aa787ef229ade2,14693,5439,604.44,1221,3570
2023-08-22,3773,dbc25bfbe884ecd946bbb08f5236271a,6396,4322,852.31,1254,1262
2023-08-23,9383,619aef62cb0e9ce4b6b1a4b4ef602ce8,17980,8628,754.05,2306,3327
2023-08-24,8409,52c3df7f0c964a71e23c59d882e5568b,24189,7376,641.75,2696,4477
2023-08-25,5440,694d35cb74eca914dae89172a7438c69,9839,4604,671.09,1414,2699
2023-08-26,8347,fe7c17bc2572be63fcf6c8393ea154d2,23747,8735,734.39,4278,4251
2023-08-27,2008,77a90544b156348aba7b3ae662d043e6,5955,1962,656.66,959,992
2023-08-28,4783,e3f4ea032f0b3923523ca9cc5802d873,11437,4186,680.58,1394,1918
2023-08-29,7646,659bd0e7ec8924ca185eb6329b486e58,20417,8114,760.32,3558,2844
2023-08-30,5298,69c257918116922ec254f9330746dca5,13505,4553,849.78,928,3675
2023-08-31,5668,515f974318dcbfda0dcf512248706563,13938,5791,720.55,2109,1802
2023-09-01,5287,ce65180608cd46644bfeb312ce50cba1,9265,5344,815.09,2260,2610
2023-09-02,3052,6e612f40fe2fd8a3352a33a3aec59d81,3976,3337,863.01,884,623
2023-09-03,7009,537191bc36c3a2321a483b3ad58fa23c,12738,5761,664.89,1258,3565
2023-09-04,2716,ff25daff2fc7899e346fa0dad8fccebb,6519,3137,842.16,774,1683
2023-09-05,1310,f075861b879a4fff877be064cf5298ac,1813,1416,827.22,471,392
2023-09-06,5538,cdedb1f00944c840f31be2a4c1cf5910,6764,4909,707.08,1727,1582
2023-09-07,2260,b37ad23352709778d5a34bfc27d31b9d,3280,1973,896.86,620,541
2023-09-08,4932,ad80e3efdd668a46c6fdd104f32ef748,12272,4797,678.77,1592,2636
2023-09-09,1584,dc2e36f1fddb5a4c1c9cf88d3b994e99,4674,1785,676.44,608,740
2023-09-10,8616,e91820e8dd37e56185d58dbe92ed97ad,25585,9797,831.68,4221,4616
2023-09-11,9551,10c52b9bdd93c8194edbb160c479244a,19953,9629,730.4,2229,5046
2023-09-12,3866,6974bcc5e8b29689315ae4e3324a4e59,10688,4423,699.24,1905,1590
2023-09-13,6898,37999d5658ef98277d011e6379b18641,17426,5533,653.6,2249,4666
2023-09-14,3011,fa91b5ec928422409297ada377a2e070,6328,2451,829.6,1035,1108
2023-09-15,7251,de6808f18e15a24f8beced9aefaf5382,16176,8445,835.9,3549,3339
2023-09-16,5939,68d780da2e90e99884f82798c3acec1d,8593,6593,769.97,2249,2478
2023-09-17,5006,4af560163365eb20992138bdc2f4529d,14456,4907,887.19,1292,3415
2023-09-18,2625,8ccc1e46d57834a247d1720c9ddb998d,4812,2891,695.45,1043,1102
2023-09-19,1890,22bd4cd76f963256d3b31d81f03e9a8e,3785,2234,665.89,1089,917
2023-09-20,7078,9f4a80057e2f2d470315b6d6aefda003,17050,7848,803.24,2955,4835
2023-09-21,8036,3b0b574ed237e0666c39b1db54b580d5,14473,9136,827.52,1857,2166
2023-09-22,9923,2bc1f47d5889ad00c57b2447a128fe40,16449,10957,667.47,2387,3662
2023-09-23,4961,f4e13597ff642d352d93b1e025fca3ab,11588,4302,622.98,2142,2086
2023-09-24,3504,466f64fe3b26b525857606ab87cb4aed,4362,3971,843.15,880,446
2023-09-25,9806,88b2a8c8321db8024c17f1fe3795acb5,24488,8610,892.95,1840,3062
2023-09-26,4806,8898882615b89ecc3fe7741735bb0ef4,10213,5560,793.4,1701,1685
2023-09-27,7100,30929b07f818385e1f97281c94fb0827,16261,6982,683.36,3427,3463
2023-09-28,2719,edf3e0f4f5a97acbc3f5fdde5f51eed6,6355,2911,899.0,860,1755
2023-09-29,7686,f961f772decd1fc466e197d1a771a546,16514,7677,867.98,2479,4264
2023-09-30,2587,449de69dcbabbcbd6567b8e35929493c,5817,2166,754.01,845,1225
2023-10-01,8000,5231532030e0c786d070d47664b38587,19446,7330,847.6,1519,2231
2023-10-02,1896,e7b694bc1dea7b2bf3fe8912c079c0cb,4845,2262,844.75,1062,761
2023-10-03,6558,8cbf460bfe24524d9c71b9f353335ff9,16456,7766,880.44,2763,2852
2023-10-04,9469,6d261f0490f5751ebecc8b2a08e82e6e,26184,8789,852.28,2988,5874
2023-10-05,5647,b2d7a02da3ddc038fcc4ad759cbf4960,8702,6768,793.1,3101,983
2023-10-06,3432,676b8271078d59d20c68847da174d2ee,6596,3906,782.79,1898,1359
2023-10-07,4904,aece9923f2098e01309e9597d9c6e4fd,14251,5121,740.21,1674,3994
2023-10-08,7837,2c55fe809d11be4c6fa33a209e7e2bb6,14998,6395,787.95,1609,3616
2023-10-09,2449,7712e7d630a1f33db0fccaa7387255dc,3489,2842,838.56,1263,905
2023-10-10,5500,5d1b8769170a63c48b83b61844e05e43,11801,5626,890.71,1805,2789
2023-10-11,6454,6115fb4f6a398d9f79a5103b7f739d29,9016,7405,740.19,3559,1274
2023-10-12,5117,6aac174121dfc001889594c276e73206,8008,5801,772.1,2813,977
2023-10-13,9869,297bb54e7f0b5df0e6cc7048fea847b9,29577,11183,733.44,2621,7864
2023-10-14,3028,fb942dcaeb42ba67ba8843b13c44f7ca,6584,3268,800.55,1591,1574
2023-10-15,7845,4a153e3126ad3e0dea1f358f2d5143a3,13425,7190,788.98,2232,2886
2023-10-16,4758,1beed57183ac88df6a296edf579ae76e,14229,4446,605.35,1751,1961
2023-10-17,6904,d67d15bb85060890ed62db6973d7c240,20296,6375,762.35,1341,4478
2023-10-18,5624,691eeeccfdb6ba746048cac0aee9a860,11210,4544,626.55,2120,1191
2023-10-19,9848,38e4c9927dd5d711fd51727161814ab1,16433,10173,607.92,3992,2033
2023-10-20,1165,4b0e71e36540b2c9d5034a71fb907f89,3156,1257,837.36,494,512
2023-10-21,5591,7155720afe560d12cd63ac92c0aaafce,13911,6382,677.59,3003,2625
2023-10-22,1589,c4ee48a02d8bae24de85eb3ca15e16ce,3871,1360,702.2,479,480
